,County,State,Homeless Pop,Population,Poverty Rate,Price_2018,Temp,Homeless Rate
1419,washington county,tennessee,399.0,126437.0,15.918599776964022,144499.99998487902,32.0,0.003155721821935035
1420,williamson county,tennessee,53.0,212161.0,4.573884927012976,440800.00014476565,42.01,0.00024981028558500383
1421,wayne county,tennessee,0.0,16713.0,17.244061509004965,74800.0000050835,41.0,0.0
1422,wilson county,tennessee,0.0,128874.0,9.087946366218167,264600.0000182483,33.8,0.0
1423,grainger county,tennessee,0.0,22942.0,18.53805248016738,106599.99996597307,30.99,0.0
1424,hamilton county,tennessee,991.0,354589.0,14.112958946837042,160400.0000071498,46.4,0.0027947849482076433
1425,hawkins county,tennessee,0.0,56402.0,19.036558987269956,111399.99997918798,26.6,0.0
1426,haywood county,tennessee,0.0,17944.0,18.819661168078465,65599.9999779322,33.8,0.0
1427,hickman county,tennessee,0.0,24502.0,18.459717574075587,84799.99999447331,32.0,0.0
1428,humphreys county,tennessee,0.0,18281.0,18.04605874952136,102600.00003106322,44.01,0.0
1429,jackson county,tennessee,0.0,11573.0,21.87851032575823,78100.00000075907,54.0,0.0
1430,jefferson county,tennessee,67.0,52887.0,13.237657647436988,130700.00002079533,57.0,0.0012668519674021972
1431,johnson county,tennessee,0.0,17846.0,22.58209122492435,80000.0,45.0,0.0
1432,knox county,tennessee,1780.0,452286.0,15.35488606766515,168399.99993410436,42.8,0.003935562896043653
1433,hardin county,tennessee,55.0,25813.0,21.109518459690854,87800.00001955371,72.0,0.0021307093325068764
1434,henry county,tennessee,30.0,32263.0,19.38443418157022,82799.99998045493,68.0,0.0009298577317670396
1435,marshall county,tennessee,49.0,31753.0,13.268037665732372,133499.9999627355,68.0,0.0015431612760998961
1436,lauderdale county,tennessee,0.0,26497.0,20.57214024229158,61299.99998720212,64.99,0.0
1437,lawrence county,tennessee,0.0,42591.0,18.05076189805358,92500.00001577729,77.0,0.0
1438,lewis county,tennessee,0.0,11944.0,21.793369055592766,81699.99997414995,30.2,0.0
1439,lincoln county,tennessee,0.0,33543.0,16.629401067286768,101099.99995961496,41.0,0.0
1440,loudon county,tennessee,0.0,51024.0,13.568124804013797,181099.9999435769,37.4,0.0
1441,mcminn county,tennessee,0.0,52569.0,19.153873956133843,109000.00000446722,30.2,0.0
1442,macon county,tennessee,0.0,23239.0,18.223675717543784,103199.9999922985,59.0,0.0
1443,mcnairy county,tennessee,0.0,25945.0,21.275775679321644,70999.99996928753,39.2,0.0
1444,madison county,tennessee,557.0,97887.0,19.51229478888923,103500.00002987345,30.2,0.005690234658330524
1445,marion county,tennessee,0.0,28355.0,17.792276494445424,99199.99997469479,42.8,0.0
1446,morgan county,tennessee,0.0,21639.0,19.774481260686724,84100.0000147065,26.15,0.0
1447,maury county,tennessee,12.0,87606.0,12.798210168253316,179600.00003173083,33.8,0.00013697691938908293
1448,meigs county,tennessee,0.0,11830.0,16.153846153846153,126700.0000118967,45.0,0.0
1449,monroe county,tennessee,0.0,45698.0,19.983369075233053,108899.99998685834,34.0,0.0
1450,montgomery county,tennessee,263.0,192120.0,13.866854049552362,149000.0000534777,68.0,0.0013689360816156568
1451,obion county,tennessee,0.0,30659.0,22.62630875110082,67599.99997382115,71.01,0.0
1452,overton county,tennessee,0.0,21995.0,19.281654921573086,91900.00000821799,43.0,0.0
1453,polk county,tennessee,0.0,16722.0,16.756368855400073,87800.00001289717,46.4,0.0
1454,putnam county,tennessee,159.0,75565.0,22.28941970488983,139900.00003885108,37.4,0.0021041487461126184
1455,rhea county,tennessee,77.0,32478.0,21.088121189728433,107799.99995588746,28.4,0.0023708356425888293
1456,roane county,tennessee,96.0,52926.0,15.200468578770359,128099.99996940895,75.0,0.0018138533046139895
1457,rutherford county,tennessee,147.0,298456.0,11.63186533358351,212600.00003808315,46.4,0.0004925349130190045
1458,robertson county,tennessee,55.0,68575.0,11.171709806780896,179399.99992262624,55.4,0.0008020415603353991
1459,sullivan county,tennessee,445.0,156519.0,16.297062976379863,121500.00003860834,37.4,0.0028431053098984787
1460,sequatchie county,tennessee,0.0,14654.0,14.146308175242254,102999.99998115854,70.0,0.0
1461,sevier county,tennessee,0.0,95523.0,15.070715953225925,166600.00005754782,75.2,0.0
1462,shelby county,tennessee,2257.0,937847.0,20.42124141784321,120100.00003475856,68.0,0.0024065759127021784
1463,smith county,tennessee,4.0,19279.0,13.90632294206131,124799.99997145389,51.8,0.00020747964106022096
1464,stewart county,tennessee,0.0,13248.0,18.78774154589372,101100.00000035166,39.2,0.0
1465,warren county,tennessee,0.0,40210.0,21.25839343446904,92199.99999089152,44.6,0.0
1466,white county,tennessee,0.0,26394.0,17.284231264681367,98700.00001560796,37.4,0.0
1467,sumner county,tennessee,49.0,175730.0,9.62328572241507,223799.9999688626,63.0,0.0002788368519888465
1468,tipton county,tennessee,0.0,61434.0,14.38779828759319,124599.99995457573,33.8,0.0
1469,trousdale county,tennessee,0.0,8773.0,13.13119799384475,128499.99996176641,45.0,0.0
1470,unicoi county,tennessee,52.0,17830.0,19.64105440269209,107499.99996128178,43.0,0.002916432978126753
1471,union county,tennessee,0.0,19176.0,21.27659574468085,113300.00001736847,59.0,0.0
1472,cheatham county,tennessee,0.0,39713.0,12.504721375871881,182399.99999114295,48.99,0.0
1473,blount county,tennessee,103.0,127135.0,12.739214221103552,172400.00002316388,35.6,0.0008101624257678845
1474,bradley county,tennessee,114.0,103666.0,17.409758262111012,138100.00004956042,35.6,0.0010996855285242992
1475,carter county,tennessee,0.0,56500.0,23.773451327433627,107000.00002858415,37.0,0.0
1476,carroll county,tennessee,0.0,28137.0,19.19181149376266,70299.99997267158,33.8,0.0
1477,anderson county,tennessee,52.0,75538.0,15.998570256030078,129299.9999915955,39.2,0.000688395244777463
1478,bedford county,tennessee,0.0,46854.0,16.70721816707218,130599.99999446463,79.0,0.0
1479,benton county,tennessee,0.0,16154.0,22.075027856877554,72199.99998964995,57.0,0.0
1480,campbell county,tennessee,0.0,39824.0,20.266673362796304,96400.00002708605,44.6,0.0
1481,cannon county,tennessee,0.0,13839.0,16.742539200809308,131500.00001758747,32.0,0.0
1482,crockett county,tennessee,0.0,14554.0,17.328569465439056,72000.00001425743,46.4,0.0
1483,chester county,tennessee,0.0,17097.0,16.973738082704568,94800.00000303968,75.2,0.0
1484,cocke county,tennessee,62.0,35262.0,24.6384209630764,79900.00001539516,66.34,0.0017582666893539787
1485,coffee county,tennessee,37.0,54074.0,14.999815068239819,121899.99996749334,43.0,0.0006842475126678255
1486,dyer county,tennessee,0.0,37751.0,17.67900188074488,73699.99999758077,30.2,0.0
1487,cumberland county,tennessee,115.0,58178.0,15.691498504589363,129300.00002042048,34.0,0.0019766922204269657
1488,davidson county,tennessee,4082.0,678322.0,16.379094294450127,246599.99994744893,33.8,0.006017790960635215
1489,decatur county,tennessee,0.0,11681.0,22.121393716291415,67700.0000273113,32.0,0.0
1490,dekalb county,tennessee,0.0,19380.0,18.53457172342621,116499.99997096435,41.0,0.0
1491,dickson county,tennessee,0.0,51341.0,14.304357141465886,150199.99996012708,69.8,0.0
1492,fayette county,tennessee,55.0,39336.0,14.241407362212732,186299.99996979642,69.8,0.0013982102908277406
1493,fentress county,tennessee,0.0,17940.0,22.62541806020067,80900.00003135802,30.2,0.0
1494,franklin county,tennessee,0.0,41397.0,14.29572191221586,122599.99995784475,60.01,0.0
1495,gibson county,tennessee,0.0,49222.0,16.722197391410344,72000.0000306383,68.0,0.0
1496,giles county,tennessee,0.0,29024.0,15.497519294377067,99499.99998981724,32.0,0.0
1497,greene county,tennessee,4.0,68520.0,16.669585522475188,90300.00003226964,30.99,5.837711617046118e-05
1498,grundy county,tennessee,0.0,13359.0,28.04102103450857,70399.99998902412,70.0,0.0
1499,hamblen county,tennessee,165.0,63465.0,19.27361537855511,121700.00004753009,39.2,0.002599858189553297
1500,hardeman county,tennessee,0.0,25784.0,18.088737201365188,62199.9999708851,32.0,0.0
1501,henderson county,tennessee,0.0,27889.0,19.23697515149342,88800.00000455383,68.0,0.0
1502,baylor county,texas,0.0,3602.0,12.715158245419211,59099.999977662206,57.0,0.0
1503,anderson county,texas,0.0,57747.0,12.009281867456318,94000.00001906694,43.0,0.0
1504,aransas county,texas,0.0,24832.0,17.49355670103093,186000.00006161854,57.0,0.0
1505,archer county,texas,0.0,8793.0,8.745593085408848,135100.000006755,30.99,0.0
1506,armstrong county,texas,0.0,1929.0,7.257646448937273,84899.99997436981,68.0,0.0
1507,austin county,texas,0.0,29292.0,13.283490372798033,194899.9999215362,41.0,0.0
1508,bailey county,texas,0.0,7098.0,21.541279233586927,73699.99999707539,75.2,0.0
1509,bandera county,texas,0.0,21316.0,16.264777631825858,225100.00002899882,37.99,0.0
1510,bastrop county,texas,64.0,80306.0,12.853335989838866,175200.00001217017,64.4,0.0007969516599008791
1511,bee county,texas,0.0,32729.0,15.05087231507226,111499.99997962624,37.99,0.0
1512,bell county,texas,498.0,336506.0,13.869292078001582,130099.99995657054,28.0,0.0014799141768646028
1513,blanco county,texas,0.0,11089.0,10.64117594012084,302999.99987898907,34.0,0.0
1514,bosque county,texas,0.0,17955.0,15.243664717348928,120199.99995158866,37.0,0.0
1515,brazoria county,texas,154.0,345995.0,9.55013800777468,205899.9999346966,55.99,0.00044509313718406335
1516,brewster county,texas,8.0,9220.0,10.63991323210412,191700.00003961925,61.0,0.0008676789587852494
1517,bexar county,texas,3260.0,1892004.0,16.109479683975298,169499.99994808363,30.2,0.0017230407546707089
1518,brazos county,texas,392.0,214231.0,24.134695725641947,199099.9999335097,25.0,0.0018298005424051608
1519,burleson county,texas,0.0,17596.0,14.889747669924983,124599.99995710328,75.2,0.0
1520,brown county,texas,0.0,37787.0,15.648238812289941,83600.00003472324,64.0,0.0
1521,callahan county,texas,0.0,13660.0,15.439238653001464,107799.99995665677,32.0,0.0
1522,caldwell county,texas,0.0,40544.0,16.818764798737174,138300.00003348026,48.99,0.0
1523,calhoun county,texas,0.0,21821.0,15.622565418633426,126599.99999097649,30.2,0.0
1524,cameron county,texas,311.0,420201.0,30.916632754324716,87600.00002336,37.4,0.0007401219892384835
1525,camp county,texas,0.0,12670.0,17.29281767955801,106799.99995689858,30.2,0.0
1526,carson county,texas,0.0,6033.0,6.315266036797613,86300.0000199453,37.99,0.0
1527,cass county,texas,0.0,30118.0,18.165216813865463,98599.9999798895,30.2,0.0
1528,collin county,texas,529.0,914075.0,6.830839920137844,319000.0001516288,57.99,0.0005787271285179007
1529,chambers county,texas,0.0,39283.0,12.807066670060841,201500.00003212193,35.01,0.0
1530,cherokee county,texas,0.0,51594.0,17.618327712524714,85900.0000002789,68.0,0.0
1531,clay county,texas,0.0,10369.0,14.842318449223647,97099.99999304442,30.2,0.0
1532,colorado county,texas,0.0,20913.0,11.791708506670492,138299.9999722201,32.0,0.0
1533,comal county,texas,19.0,129100.0,9.161115414407437,289200.00009163877,72.0,0.0001471727343144849
1534,comanche county,texas,0.0,13492.0,17.84020160094871,67400.00001949587,37.4,0.0
1535,cooke county,texas,0.0,39064.0,13.600757730903133,131600.0000324668,42.01,0.0
1536,dallas county,texas,6184.0,2552213.0,17.498970501286532,186199.99995331888,62.6,0.002422995259408208
1537,dawson county,texas,0.0,13095.0,15.868652157311951,74899.99999732501,55.99,0.0
1538,duval county,texas,8.0,11434.0,23.884904670281617,71300.00002774478,42.8,0.0006996676578625153
1539,denton county,texas,34.0,781321.0,8.2556337280068,273699.9998754889,60.01,4.3516045261806606e-05
1540,dickens county,texas,0.0,2224.0,15.512589928057555,53200.00001268082,37.4,0.0
1541,fannin county,texas,0.0,33787.0,13.555509515494125,89899.9999930289,62.6,0.0
1542,ellis county,texas,74.0,164092.0,10.368573726933672,198899.99999029757,32.0,0.0004509665309704312
1543,el paso county,texas,3418.0,834825.0,21.319438205611956,119000.00003801916,45.0,0.004094271254454526
1544,ector county,texas,217.0,155744.0,12.123741524553113,143299.99995327726,36.0,0.001393312101910828
1545,erath county,texas,0.0,41016.0,21.47210844548469,127699.99996352637,42.01,0.0
1546,franklin county,texas,0.0,10639.0,14.86981859197293,146600.00006173612,28.99,0.0
1547,floyd county,texas,0.0,5953.0,18.074920208298337,59500.00002938272,26.6,0.0
1548,fort bend county,texas,316.0,711421.0,8.006370348921385,250200.00003369764,66.2,0.00044418143405943876
1549,freestone county,texas,0.0,19646.0,15.891275577725745,109300.00004412913,32.0,0.0
1550,frio county,texas,0.0,19110.0,16.886446886446887,89900.0000386732,37.0,0.0
1551,gaines county,texas,0.0,19889.0,10.96083262104681,146999.99997345576,36.0,0.0
1552,galveston county,texas,398.0,321184.0,13.612446448141876,195099.99991401148,77.0,0.0012391650891700708
1553,garza county,texas,0.0,6739.0,9.585991986941682,50699.99997914115,35.6,0.0
1554,goliad county,texas,0.0,7510.0,16.178428761651134,165599.9999550915,68.0,0.0
1555,gillespie county,texas,0.0,25939.0,12.240255985196036,279499.9999846478,68.0,0.0
1556,guadalupe county,texas,0.0,150889.0,10.454042375521079,213799.99992506363,51.01,0.0
1557,gonzales county,texas,0.0,20558.0,16.874209553458506,107199.99999853024,68.0,0.0
1558,gray county,texas,0.0,22962.0,13.801062625206864,77599.99999923358,42.8,0.0
1559,hale county,texas,0.0,34527.0,18.414574101427867,71200.00000672755,71.01,0.0
1560,hall county,texas,0.0,3102.0,21.695680206318503,52499.99999003795,66.2,0.0
1561,hansford county,texas,0.0,5532.0,18.383947939262473,95899.99999434716,41.0,0.0
1562,harris county,texas,8480.0,4525519.0,16.616547184974806,178300.00000555423,70.0,0.0018738182294671616
1563,henderson county,texas,60.0,79687.0,17.597600612396,137799.99994336747,30.99,0.0007529459008370249
1564,hartley county,texas,0.0,5821.0,5.9611750558323315,204700.00002864402,39.2,0.0
1565,haskell county,texas,0.0,5806.0,16.500172235618326,57900.000020918706,73.4,0.0
1566,hays county,texas,8.0,194843.0,14.74879774998332,250599.9999712547,66.2,4.105869854190297e-05
1567,midland county,texas,183.0,159883.0,8.57752231319152,210099.99998873306,69.01,0.0011445869792285608
1568,milam county,texas,0.0,24479.0,15.707340986151396,84699.99997987328,61.0,0.0
1569,mitchell county,texas,0.0,8774.0,5.653065876453157,68000.00001912798,66.2,0.0
1570,montague county,texas,8.0,19406.0,15.191177986189839,95500.00002220931,37.0,0.00041224363598886944
1571,montgomery county,texas,221.0,535187.0,10.260338909577401,234199.9999014505,45.0,0.0004129397761903783
1572,moore county,texas,0.0,22016.0,16.701489825581394,111900.00002146653,57.0,0.0
1573,morris county,texas,0.0,12530.0,15.522745411013567,71999.999992391,79.0,0.0
1574,parker county,texas,56.0,125963.0,9.001849749529624,260899.99997894294,37.99,0.0004445749942443416
1575,navarro county,texas,12.0,48239.0,18.476751176434007,92500.00003306946,73.4,0.00024876137565040733
1576,newton county,texas,0.0,14187.0,15.521251850285473,97600.00002839272,30.99,0.0
1577,nolan county,texas,0.0,14990.0,16.31087391594396,66200.0000150331,60.01,0.0
1578,nueces county,texas,1757.0,358484.0,16.293335267403844,144399.99998380558,69.8,0.0049011950324142775
1579,ochiltree county,texas,0.0,10484.0,12.886302937809996,107299.99999376392,27.0,0.0
1580,panola county,texas,27.0,23574.0,14.889284805293968,129900.00002648274,37.4,0.0011453296004072283
1581,palo pinto county,texas,0.0,28109.0,17.958660927105196,109200.0000191876,66.2,0.0
1582,rains county,texas,0.0,11246.0,13.000177841010137,112499.99998834923,66.2,0.0
1583,parmer county,texas,0.0,9871.0,16.979029480295814,91800.0,37.4,0.0
1584,polk county,texas,266.0,46974.0,17.286158300336357,134300.00006018765,28.4,0.005662707029420531
1585,robertson county,texas,0.0,16727.0,14.975787648711664,87100.00001695524,35.6,0.0
1586,randall county,texas,0.0,130552.0,9.380936331883081,164699.99999266284,30.2,0.0
1587,real county,texas,0.0,3358.0,19.565217391304348,101600.00001360968,48.2,0.0
1588,refugio county,texas,0.0,7293.0,16.19361031125737,77200.00000296567,35.6,0.0
1589,san jacinto county,texas,0.0,27436.0,17.054235311269863,118899.99996822879,66.2,0.0
1590,rockwall county,texas,0.0,90414.0,5.775654212843143,268599.9999154091,46.4,0.0
1591,rusk county,texas,0.0,53026.0,14.287330743408894,123600.00003776667,79.0,0.0
1592,stephens county,texas,0.0,9365.0,19.9679658302189,75399.99999379058,79.0,0.0
1593,san patricio county,texas,0.0,66867.0,15.046285910837932,124899.99997505489,64.4,0.0
1594,shackelford county,texas,0.0,3348.0,17.50298685782557,85199.99998643185,28.99,0.0
1595,shelby county,texas,0.0,25689.0,22.780178286426096,93699.99998085595,53.6,0.0
1596,smith county,texas,736.0,222277.0,15.943170008592881,145400.0000384936,68.0,0.0033111837931949772
1597,starr county,texas,0.0,63420.0,34.638915168716494,74199.99999935007,37.4,0.0
1598,somervell county,texas,0.0,8650.0,20.86705202312139,235499.99992640625,45.0,0.0
1599,hidalgo county,texas,327.0,839539.0,31.432845883276418,93399.99997225741,62.6,0.0003894994753072817
1600,hunt county,texas,44.0,90322.0,18.190474081619097,98999.99999244275,75.99,0.00048714598879564223
1601,hill county,texas,0.0,35098.0,17.000968716166163,83199.99997714678,77.0,0.0
1602,hockley county,texas,0.0,23273.0,14.411549864650024,102899.99995240518,37.4,0.0
1603,hood county,texas,0.0,55418.0,12.129632971236783,204499.99993426152,79.0,0.0
1604,houston county,texas,0.0,22849.0,21.151910368068624,93399.99996260203,37.4,0.0
1605,jim wells county,texas,0.0,41318.0,22.706810591025704,94799.99998738713,24.8,0.0
1606,irion county,texas,0.0,1592.0,13.50502512562814,124200.00000781888,28.4,0.0
1607,jack county,texas,0.0,8839.0,15.782328317682996,67599.99999517143,72.0,0.0
1608,jefferson county,texas,532.0,254574.0,18.156606723388876,93999.9999945717,43.0,0.002089765647709507
1609,jackson county,texas,0.0,14756.0,13.296286256438059,130800.0000433223,44.6,0.0
1610,jasper county,texas,0.0,35444.0,16.28484369709965,105400.00003481278,37.99,0.0
1611,kerr county,texas,110.0,50761.0,13.31731053367743,184100.0000699841,41.0,0.002167017986249286
1612,johnson county,texas,0.0,160173.0,10.739013441716144,173099.99992950016,33.01,0.0
1613,jones county,texas,0.0,19969.0,10.120687064950674,68100.00002148934,44.6,0.0
1614,karnes county,texas,0.0,15051.0,15.79297056673975,83300.00002661342,37.99,0.0
1615,kaufman county,texas,0.0,114852.0,12.253160589280117,188900.0000341696,72.0,0.0
1616,kendall county,texas,0.0,40306.0,5.594700540862402,328099.99988459353,39.0,0.0
1617,kimble county,texas,0.0,4432.0,21.77346570397112,107999.99997606648,55.4,0.0
1618,kinney county,texas,0.0,3631.0,9.749380335995593,65299.999980788256,34.0,0.0
1619,kleberg county,texas,0.0,31540.0,22.203551046290425,111599.99999015004,46.0,0.0
1620,limestone county,texas,0.0,23480.0,19.89352640545145,93599.9999602407,77.0,0.0
1621,lamb county,texas,0.0,13368.0,20.09275882704967,38900.00000276166,30.2,0.0
1622,lampasas county,texas,0.0,20473.0,11.864406779661017,157900.00006210795,62.6,0.0
1623,lavaca county,texas,0.0,19859.0,10.222065562213606,106700.00002899957,73.4,0.0
1624,lee county,texas,0.0,16850.0,13.359050445103858,135800.00000679,64.99,0.0
1625,leon county,texas,0.0,16966.0,16.15584109395261,123299.9999689653,26.6,0.0
1626,lubbock county,texas,231.0,298042.0,17.988739842035685,130299.99998443747,72.0,0.0007750585487951363
1627,live oak county,texas,0.0,12043.0,14.14099476874533,131200.00003327263,48.2,0.0
1628,llano county,texas,0.0,20195.0,12.354543203763308,226300.00000238212,70.0,0.0
1629,lynn county,texas,0.0,5785.0,17.83923941227312,70600.00001526487,28.4,0.0
1630,mclennan county,texas,538.0,245720.0,18.594741982744587,137500.0000347456,62.6,0.0021894839654891746
1631,madison county,texas,0.0,13979.0,10.84483868660133,101899.99999600914,35.01,0.0
1632,marion county,texas,0.0,10140.0,21.942800788954635,106700.00002662728,66.2,0.0
1633,matagorda county,texas,0.0,36744.0,20.31352057478772,134100.0000232277,42.01,0.0
1634,maverick county,texas,0.0,57471.0,24.313131840406466,126500.00002627596,32.0,0.0
1635,tarrant county,texas,3804.0,1983675.0,13.337618309450892,192999.99992677753,71.6,0.0019176528413172521
1636,taylor county,texas,204.0,135371.0,15.352623530889186,125000.0,33.8,0.0015069697350244883
1637,tom green county,texas,35.0,116906.0,12.265409816433715,138700.00001015587,37.4,0.00029938583135168427
1638,titus county,texas,0.0,32664.0,18.959710996816067,113300.00004777938,34.0,0.0
1639,uvalde county,texas,0.0,27015.0,17.52729964834351,109399.99998546368,45.0,0.0
1640,travis county,texas,2173.0,1176584.0,13.594269512419002,322199.9999586923,46.4,0.0018468719615429073
1641,tyler county,texas,0.0,21456.0,13.735085756897837,97200.00004311521,41.0,0.0
1642,upshur county,texas,0.0,40506.0,13.610329333925838,135500.00002149242,68.0,0.0
1643,webb county,texas,376.0,269624.0,31.04397234667537,132000.00004061538,68.0,0.0013945346111622111
1644,van zandt county,texas,0.0,53607.0,13.970190460201094,121500.0000197415,32.0,0.0
1645,walker county,texas,172.0,70818.0,17.866926487616144,172199.9999453034,46.4,0.0024287610494507046
1646,ward county,texas,0.0,11498.0,11.41937728300574,95800.00002059425,44.6,0.0
1647,washington county,texas,49.0,34667.0,12.397957711945077,183499.99997599705,35.6,0.0014134479476158883
1648,williamson county,texas,0.0,508313.0,6.8987021775953,261200.00002901178,35.6,0.0
1649,wilbarger county,texas,0.0,12972.0,16.119333950046254,60500.00000554199,75.2,0.0
1650,wharton county,texas,0.0,41430.0,17.19044170890659,125399.99995202571,33.8,0.0
1651,wichita county,texas,89.0,131778.0,16.715233195222268,83900.00002922256,37.4,0.0006753782877263276
1652,young county,texas,0.0,18166.0,16.17857536056369,90899.99999091,24.01,0.0
1653,wilson county,texas,0.0,47205.0,9.967164495286516,247000.00006269035,66.2,0.0
1654,wise county,texas,0.0,63247.0,12.71522759972805,190700.00007404562,80.6,0.0
1655,yoakum county,texas,0.0,8481.0,12.29807805683292,104000.00003224806,48.2,0.0
1656,box elder county,utah,0.0,52182.0,10.080104250507837,205399.99991382542,52.0,0.0
1657,juab county,utah,0.0,10694.0,12.586497101178232,179300.00001108367,19.4,0.0
1658,davis county,utah,0.0,334977.0,6.195947781489475,292799.99988208234,48.99,0.0
1659,cache county,utah,0.0,120288.0,14.791999201915402,224299.9999182426,32.0,0.0
1660,duchesne county,utah,0.0,20259.0,12.42410780393899,207500.00005273797,79.0,0.0
1661,garfield county,utah,0.0,5020.0,12.609561752988048,173199.99992871768,39.2,0.0
1662,iron county,utah,76.0,48504.0,20.618918027379184,201800.00007815476,46.99,0.0015668810819726208
1663,sanpete county,utah,0.0,28892.0,15.107988370483179,197200.00007595852,60.01,0.0
1664,kane county,utah,0.0,7246.0,10.971570521667127,206599.99999847903,50.0,0.0
1665,morgan county,utah,0.0,11014.0,2.4241873978572728,375700.0001028899,30.99,0.0
1666,salt lake county,utah,263.0,1106700.0,10.313092979127134,328699.99986354157,32.0,0.000237643444474564
1667,san juan county,utah,47.0,15193.0,27.571908115579543,206100.00010134422,60.8,0.003093529915092477
1668,sevier county,utah,0.0,20961.0,13.02895854205429,190299.9999740171,39.99,0.0
1669,summit county,utah,0.0,39731.0,7.465203493493745,619800.0001543574,46.4,0.0
1670,tooele county,utah,0.0,63357.0,6.815347948924349,238499.99997135915,37.0,0.0
1671,weber county,utah,678.0,244101.0,11.993805842663487,231400.000003581,71.6,0.0027775388056583135
1672,uintah county,utah,37.0,36343.0,11.454750570949013,255400.00006373145,24.8,0.0010180777591283054
1673,utah county,utah,122.0,576496.0,11.516818850434348,306300.000011154,78.01,0.00021162332435957924
1674,wasatch county,utah,0.0,29306.0,7.728792738688323,400700.0001578433,35.01,0.0
1675,washington county,utah,223.0,155577.0,14.062489956741677,268700.00000926846,32.0,0.0014333738277508886
1676,lamoille county,vermont,0.0,25191.0,13.651701004326942,219599.99995279897,37.4,0.0
1677,addison county,vermont,92.0,36825.0,7.163611676849966,224600.00008116037,26.6,0.002498302783435166
1678,bennington county,vermont,101.0,36054.0,12.323181893825927,167100.0000643195,41.0,0.002801353525267654
1679,chittenden county,vermont,831.0,160985.0,10.595397086685095,315399.99997786665,72.0,0.005161971612262012
1680,franklin county,vermont,59.0,48816.0,7.946165191740413,201399.99999200867,43.0,0.0012086201245493282
1681,windham county,vermont,267.0,43332.0,13.560417243607496,181700.00002909452,30.2,0.006161728053170867
1682,rutland county,vermont,271.0,59676.0,10.960855285206783,152099.9999585095,50.0,0.004541189087740465
1683,windsor county,vermont,156.0,55485.0,10.047760656033162,185000.00001908198,33.8,0.0028115706947823738
1684,washington county,vermont,107.0,58691.0,11.34415838885008,206999.99995156762,34.0,0.0018231074611098806
1685,fairfax county,virginia,1301.0,1142004.0,6.088244874799037,528399.9997660178,25.0,0.0011392254317848273
1686,fauquier county,virginia,185.0,68406.0,6.125193696459375,351600.0000265358,36.0,0.002704441130894951
1687,fluvanna county,virginia,0.0,26109.0,5.810256999502087,198599.99990841036,44.6,0.0
1688,franklin county,virginia,0.0,56277.0,14.403752865291327,177800.0000417582,30.2,0.0
1689,frederick county,virginia,161.0,83784.0,5.479566504344505,243299.99996086914,39.2,0.0019216079442375632
1690,botetourt county,virginia,0.0,33149.0,7.592989230444357,180900.0000431377,45.0,0.0
1691,albemarle county,virginia,0.0,105105.0,9.115646258503402,308500.00000608206,37.4,0.0
1692,alleghany county,virginia,0.0,15489.0,18.832719994835045,91099.99999003876,72.0,0.0
1693,amherst county,virginia,0.0,31819.0,13.111662842955466,148900.00004806326,44.6,0.0
1694,arlington county,virginia,544.0,229534.0,8.060679463608878,651299.9999796649,46.99,0.0023700192564064583
1695,augusta county,virginia,0.0,74390.0,8.415109557736255,202900.00003972868,73.4,0.0
1696,bedford county,virginia,0.0,77319.0,8.833533801523558,189099.99996283368,78.8,0.0
1697,clarke county,virginia,0.0,14331.0,10.257483776428721,306699.99991785985,70.0,0.0
1698,campbell county,virginia,0.0,55158.0,11.541390188186664,144800.00004919549,37.4,0.0
1699,caroline county,virginia,0.0,29889.0,11.040851149252234,175499.99994515625,37.4,0.0
1700,chesterfield county,virginia,0.0,335594.0,7.064190658950994,228800.00008993072,37.4,0.0
1701,essex county,virginia,0.0,11083.0,12.225931606965624,172799.99997536925,69.8,0.0
1702,culpeper county,virginia,63.0,49795.0,8.645446329952806,238199.99998713942,42.01,0.0012651872677979716
1703,giles county,virginia,16.0,16867.0,11.104523626015297,103599.99996488755,43.0,0.0009485978537973558
1704,gloucester county,virginia,0.0,37035.0,8.621574186580261,219400.00007725216,66.2,0.0
1705,hanover county,virginia,0.0,103218.0,5.650177294657908,263399.99991454725,35.6,0.0
1706,grayson county,virginia,0.0,15708.0,19.378660555131145,101200.0000111802,42.8,0.0
1707,goochland county,virginia,0.0,22148.0,5.056890012642225,285100.0000791191,35.6,0.0
1708,greene county,virginia,0.0,19213.0,9.300994118565555,219699.9999265125,35.6,0.0
1709,halifax county,virginia,0.0,35030.0,18.33571224664573,75100.00003166072,33.01,0.0
1710,king william county,virginia,0.0,16329.0,10.870230877579766,190200.00000530173,34.0,0.0
1711,henrico county,virginia,255.0,324073.0,10.34026284201399,222399.99996832284,75.0,0.0007868597507351739
1712,henry county,virginia,0.0,51956.0,18.944876433905613,72299.99999895356,69.8,0.0
1713,isle of wight county,virginia,0.0,36090.0,10.229980604045442,239800.00001465017,32.0,0.0
1714,james city county,virginia,0.0,73028.0,7.390316043161527,307699.99992670055,33.8,0.0
1715,king george county,virginia,0.0,25564.0,5.668127053669222,259599.99999650766,57.2,0.0
1716,madison county,virginia,75.0,13108.0,9.642966127555692,190500.00002980797,68.0,0.005721696673787
1717,lancaster county,virginia,0.0,10848.0,10.859144542772862,218399.9999153443,30.99,0.0
