County,State,lat,lng
Cleveland County, Oklahoma,35.361354,-81.6035062
Muskogee County, Oklahoma,35.7111198,-95.3102505
Okfuskee County, Oklahoma,35.4878871,-96.3226072
Atoka County, Oklahoma,34.4509901,-95.9832577
Bryan County, Oklahoma,32.0236584,-81.47183869999999
Dewey County, Oklahoma,36.017265,-98.92453429999999
Harper County, Oklahoma,37.1096002,-98.04651849999999
Kay County, Oklahoma,36.8234478,-97.179026
Logan County, Oklahoma,40.38996789999999,-83.8473015
Craig County, Oklahoma,37.44658950000001,-80.23213129999999
Tulsa County, Oklahoma,36.1593471,-95.94097099999999
Washington County, Oklahoma,45.5469616,-123.1386021
Canadian County, Oklahoma,35.5593784,-98.04651849999999
Harmon County, Oklahoma,34.7305114,-99.8124935
Haskell County, Oklahoma,33.1403423,-99.8124935
Latimer County, Oklahoma,34.835035,-95.3102505
Okmulgee County, Oklahoma,35.6795873,-95.9832577
Osage County, Oklahoma,36.6189367,-96.2375947
Jefferson County, Oklahoma,39.5800298,-105.2662931
Pushmataha County, Oklahoma,34.4820384,-95.3102505
Garfield County, Oklahoma,39.6584775,-107.763621
Garvin County, Oklahoma,34.7289063,-97.35165579999999
Johnston County, Oklahoma,35.4403514,-78.3842227
Pittsburg County, Oklahoma,34.9879281,-95.81428849999999
Pontotoc County, Oklahoma,34.7685043,-96.663812
Roger Mills County, Oklahoma,35.616176,-99.634135
Woodward County, Oklahoma,36.413792,-99.3673084
Cherokee County, Oklahoma,34.2514526,-84.4802606
Delaware County, Oklahoma,39.907793,-75.3878525
Ellis County, Oklahoma,32.2619765,-96.83509989999999
Grady County, Oklahoma,35.0472662,-97.87216
Payne County, Oklahoma,36.1449988,-97.0068393
Pottawatomie County, Oklahoma,39.3976344,-96.3226072
Creek County, Oklahoma,35.8362494,-96.3226072
Tillman County, Oklahoma,34.4478348,-98.92453429999999
Washita County, Oklahoma,35.3234027,-98.92453429999999
Cotton County, Oklahoma,34.309094,-98.3964938
Kiowa County, Oklahoma,37.52851649999999,-99.2785583
Le Flore County, Oklahoma,34.8622042,-94.645035
McCurtain County, Oklahoma,34.1481711,-94.81059549999999
Major County, Oklahoma,36.3479671,-98.5281613
Mayes County, Oklahoma,36.2322429,-95.3102505
Oklahoma County, Oklahoma,35.6038323,-97.35165579999999
Custer County, Oklahoma,38.0615578,-105.3131185
Beaver County, Oklahoma,40.6367812,-80.365865
Love County, Oklahoma,33.985839,-97.2221421
Beckham County, Oklahoma,35.2687266,-99.634135
Hughes County, Oklahoma,44.3535022,-99.8124935
Choctaw County, Oklahoma,33.9851472,-95.51973939999999
Jackson County, Oklahoma,38.9914998,-94.315422
Comanche County, Oklahoma,34.6612778,-98.3964938
Lincoln County, Oklahoma,35.4637028,-81.20781640000001
Pawnee County, Oklahoma,38.2017581,-99.2785583
Marion County, Oregon,44.8446393,-122.5927411
Jackson County, Oregon,38.9914998,-94.315422
Douglas County, Oregon,39.2587106,-104.9388853
Grant County, Oregon,47.1981147,-119.3732456
Jefferson County, Oregon,39.5800298,-105.2662931
Polk County, Oregon,27.8617347,-81.6911559
Clackamas County, Oregon,45.2023855,-122.1188945
Deschutes County, Oregon,43.83251,-121.2616541
Linn County, Oregon,42.0659844,-91.67606909999999
Tillamook County, Oregon,45.5293478,-123.7052374
Yamhill County, Oregon,45.1771983,-123.2395303
Baker County, Oregon,44.7652304,-117.67692
Josephine County, Oregon,42.3447572,-123.4568737
Klamath County, Oregon,42.69527670000001,-121.6142133
Umatilla County, Oregon,45.7750424,-118.7606453
Lincoln County, Oregon,35.4637028,-81.20781640000001
Benton County, Oregon,46.3166362,-119.5021582
Columbia County, Oregon,33.5098514,-82.25832969999999
Crook County, Oregon,44.0978126,-120.0963654
Sherman County, Oregon,45.4122013,-120.753042
Wasco County, Oregon,45.0600051,-121.2375122
Harney County, Oregon,43.1423225,-119.0116305
Lane County, Oregon,43.9610092,-122.6618227
Malheur County, Oregon,43.21716,-117.5791892
Wallowa County, Oregon,45.592984,-116.9717994
Washington County, Oregon,45.5469616,-123.1386021
Wheeler County, Oregon,44.6659766,-120.0829624
Morrow County, Oregon,40.5303751,-82.8007993
Clatsop County, Oregon,46.0210796,-123.7653042
Coos County, Oregon,43.242897,-124.105737
Curry County, Oregon,42.54405029999999,-124.2781762
Gilliam County, Oregon,45.4565608,-120.1802024
Hood River County, Oregon,45.5605475,-121.6378798
Lake County, Oregon,42.3689363,-87.8271534
Multnomah County, Oregon,45.5145659,-122.5863211
Union County, Oregon,34.9338651,-80.54384499999999
Newport County, Rhode Island,41.5016969,-71.2399037
Kent County, Rhode Island,43.0097027,-85.52002399999999
Providence County, Rhode Island,41.8881582,-71.4774291
Bristol County, Rhode Island,41.7938406,-71.1448516
Washington County, Rhode Island,45.5469616,-123.1386021
Delaware County, Pennsylvania,39.907793,-75.3878525
Franklin County, Pennsylvania,40.0154745,-82.99316069999999
Union County, Pennsylvania,34.9338651,-80.54384499999999
Wayne County, Pennsylvania,42.2790746,-83.33618799999999
Bedford County, Pennsylvania,37.2538794,-79.4703885
Dauphin County, Pennsylvania,40.2734277,-76.7336521
Forest County, Pennsylvania,45.6704497,-88.83758069999999
Somerset County, Pennsylvania,40.5292099,-74.64004320000001
Monroe County, Pennsylvania,43.2841246,-77.7452081
Philadelphia County, Pennsylvania,39.9525839,-75.1652215
York County, Pennsylvania,34.9871367,-81.2518833
Westmoreland County, Pennsylvania,40.2353963,-79.4703885
Blair County, Pennsylvania,40.4531318,-78.3842227
Bradford County, Pennsylvania,29.97238179999999,-82.1713632
Cambria County, Pennsylvania,40.4894231,-78.74762079999999
Chester County, Pennsylvania,40.0010204,-75.8069082
Berks County, Pennsylvania,40.3451566,-75.9927652
Huntingdon County, Pennsylvania,40.4155273,-78.0195387
Indiana County, Pennsylvania,40.6850762,-79.1096901
Lawrence County, Pennsylvania,40.957855,-80.365865
Mifflin County, Pennsylvania,40.652279,-77.6077865
Washington County, Pennsylvania,45.5469616,-123.1386021
Cumberland County, Pennsylvania,34.9542604,-78.74762079999999
Allegheny County, Pennsylvania,40.4450813,-80.0087746
Pike County, Pennsylvania,41.3361875,-75.06111469999999
Snyder County, Pennsylvania,40.750748,-77.0564464
Susquehanna County, Pennsylvania,41.745553,-75.8069082
Crawford County, Pennsylvania,41.6661391,-80.2767327
Erie County, Pennsylvania,42.9023958,-78.8661589
Fulton County, Pennsylvania,33.8033965,-84.3962535
Juniata County, Pennsylvania,40.5521642,-77.4242972
Schuylkill County, Pennsylvania,40.6873058,-76.17837390000001
Wyoming County, Pennsylvania,42.64205200000001,-78.2020387
Adams County, Pennsylvania,39.8398269,-104.1930918
Armstrong County, Pennsylvania,40.8790518,-79.4703885
Clinton County, Pennsylvania,42.9663458,-84.5222189
Carbon County, Pennsylvania,40.901975,-75.667356
Centre County, Pennsylvania,40.8765649,-77.8367282
Northumberland County, Pennsylvania,40.86743389999999,-76.6874701
Northampton County, Pennsylvania,40.7749283,-75.294569
Cameron County, Pennsylvania,26.1284971,-97.5247243
Venango County, Pennsylvania,41.3896611,-79.8296743
Beaver County, Pennsylvania,40.6367812,-80.365865
Bucks County, Pennsylvania,40.4107964,-75.2479061
Lackawanna County, Pennsylvania,41.4421199,-75.5742467
Lehigh County, Pennsylvania,40.6519679,-75.5742467
McKean County, Pennsylvania,41.8133351,-78.4751945
Fayette County, Pennsylvania,33.4502206,-84.4802606
Clarion County, Pennsylvania,41.1982095,-79.4703885
Montgomery County, Pennsylvania,39.1547426,-77.2405153
Clearfield County, Pennsylvania,40.9519685,-78.5660852
Greene County, Pennsylvania,39.697399,-83.8897057
Lebanon County, Pennsylvania,40.3666686,-76.5025742
Lycoming County, Pennsylvania,41.2720004,-77.10249019999999
Luzerne County, Pennsylvania,41.1404353,-75.9927652
Montour County, Pennsylvania,41.02623029999999,-76.6874701
Warren County, Pennsylvania,39.4241422,-84.1857115
Columbia County, Pennsylvania,33.5098514,-82.25832969999999
Butler County, Pennsylvania,39.440463,-84.5222189
Elk County, Pennsylvania,41.4284924,-78.5660852
Jefferson County, Pennsylvania,39.5800298,-105.2662931
Lancaster County, Pennsylvania,40.0466571,-76.17837390000001
Mercer County, Pennsylvania,40.3028533,-74.7337069
Perry County, Pennsylvania,40.371376,-77.2405153
Potter County, Pennsylvania,35.404373,-101.9804613
Sullivan County, Pennsylvania,41.6897493,-74.7805192
Tioga County, Pennsylvania,42.1256317,-76.3637285
Aiken County, South Carolina,33.6005783,-81.6035062
Allendale County, South Carolina,33.0059695,-81.38393260000001
Newberry County, South Carolina,34.309094,-81.6035062
Edgefield County, South Carolina,33.8015886,-81.9534815
Chester County, South Carolina,40.0010204,-75.8069082
Clarendon County, South Carolina,33.6734243,-80.1875065
Colleton County, South Carolina,32.8242297,-80.7214417
Marion County, South Carolina,44.8446393,-122.5927411
Sumter County, South Carolina,28.6747526,-82.08429009999999
Lexington County, South Carolina,33.9309651,-81.2518833
Oconee County, South Carolina,33.8231988,-83.4430118
Barnwell County, South Carolina,33.279925,-81.47183869999999
Berkeley County, South Carolina,33.1260618,-80.0087746
Charleston County, South Carolina,32.7956561,-79.7848422
Darlington County, South Carolina,34.3649897,-80.0087746
Georgetown County, South Carolina,33.4213399,-79.29021329999999
Marlboro County, South Carolina,34.5582435,-79.6951103
York County, South Carolina,34.9871367,-81.2518833
Anderson County, South Carolina,34.5528328,-82.6483442
Cherokee County, South Carolina,34.2514526,-84.4802606
Chesterfield County, South Carolina,37.3673217,-77.6077865
Greenwood County, South Carolina,34.1672949,-82.12783999999999
Jasper County, South Carolina,32.491436,-81.0754657
Horry County, South Carolina,33.9196567,-78.9288242
Kershaw County, South Carolina,34.3671762,-80.5882803
Lee County, South Carolina,26.6630286,-81.9534815
Orangeburg County, South Carolina,33.5635155,-81.0754657
Spartanburg County, South Carolina,34.860551,-81.9534815
Abbeville County, South Carolina,34.1891221,-82.4752757
Bamberg County, South Carolina,33.2074402,-81.0754657
Beaufort County, South Carolina,32.2860396,-80.7214417
Calhoun County, South Carolina,42.2073905,-85.02334599999999
Dillon County, South Carolina,34.3596012,-79.4253776
Saluda County, South Carolina,34.008713,-81.73494199999999
Richland County, South Carolina,34.0412165,-80.9428911
Fairfield County, South Carolina,39.830506,-82.6483442
Hampton County, South Carolina,32.8084577,-81.1196075
Greenville County, South Carolina,34.9297484,-82.34518899999999
Lancaster County, South Carolina,40.0466571,-76.17837390000001
Dorchester County, South Carolina,33.1680383,-80.54384499999999
Florence County, South Carolina,33.9828684,-79.6502105
Laurens County, South Carolina,34.5203466,-82.12783999999999
McCormick County, South Carolina,33.8655162,-82.25832969999999
Pickens County, South Carolina,34.9046217,-82.6483442
Union County, South Carolina,34.9338651,-80.54384499999999
Williamsburg County, South Carolina,33.62936060000001,-79.6502105
Aurora County, South Dakota,39.7294319,-104.8319195
Grant County, South Dakota,47.1981147,-119.3732456
Tripp County, South Dakota,43.2236446,-99.72326729999999
Jackson County, South Dakota,38.9914998,-94.315422
Minnehaha County, South Dakota,43.6631787,-96.83509989999999
Custer County, South Dakota,38.0615578,-105.3131185
Hyde County, South Dakota,35.3777712,-76.17837390000001
Clark County, South Dakota,36.0795613,-115.094045
Faulk County, South Dakota,45.0827008,-99.1531325
Hutchinson County, South Dakota,35.8031909,-101.4339148
Kingsbury County, South Dakota,44.37773110000001,-97.5247243
Walworth County, South Dakota,42.6202834,-88.55653099999999
Buffalo County, South Dakota,44.3102354,-91.7538817
Clay County, South Dakota,29.9943564,-81.77870209999999
Day County, South Dakota,45.4167482,-97.70237159999999
Dewey County, South Dakota,36.017265,-98.92453429999999
Douglas County, South Dakota,39.2587106,-104.9388853
Harding County, South Dakota,35.8925537,-103.8216261
Hughes County, South Dakota,44.3535022,-99.8124935
McPherson County, South Dakota,38.3164433,-97.69822719999999
Roberts County, South Dakota,35.8540979,-100.8903099
Sanborn County, South Dakota,44.0403291,-98.04651849999999
Sully County, South Dakota,44.7797647,-100.0681792
Lincoln County, South Dakota,35.4637028,-81.20781640000001
Hand County, South Dakota,44.494661,-99.0128926
Lake County, South Dakota,28.702847,-81.77870209999999
Lawrence County, South Dakota,40.957855,-80.365865
Yankton County, South Dakota,43.016179,-97.35165579999999
Codington County, South Dakota,44.9953593,-97.23487460000001
Beadle County, South Dakota,44.4797351,-98.2212979
Butte County, South Dakota,39.6253952,-121.5370003
Corson County, South Dakota,45.76233329999999,-101.690976
Davison County, South Dakota,43.7242124,-98.2212979
Edmunds County, South Dakota,45.458626,-99.181873
Campbell County, South Dakota,37.221014,-79.1096901
Jerauld County, South Dakota,44.0364698,-98.61606739999999
Bennett County, South Dakota,43.12235769999999,-101.6157773
Haakon County, South Dakota,44.2671365,-101.5248055
Stanley County, South Dakota,44.3386264,-100.8000051
Jones County, South Dakota,31.5343241,-89.1705998
Meade County, South Dakota,44.4415188,-102.6855069
Potter County, South Dakota,35.404373,-101.9804613
Turner County, South Dakota,31.6976531,-83.63484299999999
Brown County, South Dakota,44.45616740000001,-87.9334803
Charles Mix County, South Dakota,43.0985109,-98.3964938
Hanson County, South Dakota,43.6082107,-97.69822719999999
McCook County, South Dakota,43.6310744,-97.35165579999999
Marshall County, South Dakota,34.3652297,-86.3376761
Mellette County, South Dakota,43.5169738,-100.7097867
Moody County, South Dakota,43.9779303,-96.663812
Perkins County, South Dakota,40.7922353,-101.4339148
Pennington County, South Dakota,43.8901111,-102.2547919
Todd County, South Dakota,46.0307728,-94.8315488
Union County, South Dakota,34.9338651,-80.54384499999999
Miner County, South Dakota,44.0643951,-97.69822719999999
Lyman County, South Dakota,43.9016694,-99.8124935
Ziebach County, South Dakota,44.8481045,-101.702202
Deuel County, South Dakota,41.1401755,-102.3005803
Spink County, South Dakota,44.844023,-98.3516918
Bon Homme County, South Dakota,42.9814835,-97.87216
Brule County, South Dakota,43.6572515,-99.1013498
Brookings County, South Dakota,44.4211592,-96.83509989999999
Fall River County, South Dakota,43.2240279,-103.4511768
Gregory County, South Dakota,43.1983133,-99.1013498
Hamlin County, South Dakota,44.6998712,-97.179026
Carroll County, Tennessee,39.5423418,-77.0564464
Chester County, Tennessee,40.0010204,-75.8069082
Decatur County, Tennessee,39.3176186,-85.52002399999999
Davidson County, Tennessee,35.7748479,-80.1875065
Jackson County, Tennessee,38.9914998,-94.315422
McNairy County, Tennessee,35.1183208,-88.55653099999999
Perry County, Tennessee,40.371376,-77.2405153
Roane County, Tennessee,35.836117,-84.56414699999999
Bradley County, Tennessee,35.1937778,-84.8567932
Meigs County, Tennessee,39.0874307,-81.9971108
Hamblen County, Tennessee,36.2054334,-83.2934086
Haywood County, Tennessee,35.624394,-82.99316069999999
Houston County, Tennessee,32.4219655,-83.63484299999999
Maury County, Tennessee,35.6195242,-87.14228949999999
Union County, Tennessee,34.9338651,-80.54384499999999
Hardin County, Tennessee,30.364764,-94.315422
Montgomery County, Tennessee,39.1547426,-77.2405153
Dickson County, Tennessee,36.1459799,-87.30161319999999
Morgan County, Tennessee,41.0576176,-111.6183755
Grundy County, Tennessee,41.3500531,-88.4016041
Monroe County, Tennessee,43.2841246,-77.7452081
Henry County, Tennessee,33.4347963,-84.14351359999999
Cocke County, Tennessee,35.9359517,-83.12200740000002
Crockett County, Tennessee,30.5977955,-101.1617356
DeKalb County, Tennessee,33.7956441,-84.2278796
Lake County, Tennessee,28.702847,-81.77870209999999
Knox County, Tennessee,35.9874629,-83.9419784
Lewis County, Tennessee,46.6195461,-122.4554639
McMinn County, Tennessee,35.4037048,-84.6479124
Marshall County, Tennessee,34.3652297,-86.3376761
Obion County, Tennessee,36.3469439,-89.1705998
Rhea County, Tennessee,35.5927914,-84.981754
Scott County, Tennessee,44.6834072,-93.54079089999999
Tipton County, Tennessee,35.5217179,-89.7379958
Anderson County, Tennessee,34.5528328,-82.6483442
Dyer County, Tennessee,36.0445248,-89.436391
Fentress County, Tennessee,36.37106,-84.8984775
Gibson County, Tennessee,38.3338249,-87.5791287
Hamilton County, Tennessee,39.2355447,-84.56414699999999
Hardeman County, Tennessee,35.1229172,-89.0179332
Loudon County, Tennessee,39.076767,-77.6536125
Polk County, Tennessee,27.8617347,-81.6911559
Rutherford County, Tennessee,35.7724263,-86.3376761
Smith County, Tennessee,32.3352505,-95.3102505
White County, Tennessee,34.6567728,-83.7199136
Wilson County, Tennessee,35.6925497,-77.88245959999999
Sullivan County, Tennessee,41.6897493,-74.7805192
Unicoi County, Tennessee,36.073032,-82.5185837
Warren County, Tennessee,39.4241422,-84.1857115
Washington County, Tennessee,45.5469616,-123.1386021
Weakley County, Tennessee,36.3428865,-88.7108964
Benton County, Tennessee,46.3166362,-119.5021582
Bledsoe County, Tennessee,35.6028856,-85.2308414
Campbell County, Tennessee,37.221014,-79.1096901
Cannon County, Tennessee,35.8070317,-86.05296039999999
Coffee County, Tennessee,35.4576849,-86.05296039999999
Fayette County, Tennessee,33.4502206,-84.4802606
Hancock County, Tennessee,39.8249915,-85.84862360000001
Hawkins County, Tennessee,36.4445545,-82.95015579999999
Johnson County, Tennessee,38.845412,-94.8520636
Lincoln County, Tennessee,35.4637028,-81.20781640000001
Macon County, Tennessee,35.1197519,-83.33618799999999
Moore County, Tennessee,35.3674493,-79.4703885
Robertson County, Tennessee,36.5250666,-86.86218269999999
Franklin County, Tennessee,40.0154745,-82.99316069999999
Blount County, Tennessee,35.6710541,-83.8473015
Cheatham County, Tennessee,36.184749,-87.10237459999999
Carter County, Tennessee,36.2638604,-82.12783999999999
Grainger County, Tennessee,36.3059333,-83.54965659999999
Giles County, Tennessee,37.3132885,-80.6770787
Lauderdale County, Tennessee,34.8840876,-87.658113
Lawrence County, Tennessee,40.957855,-80.365865
Madison County, Tennessee,38.9041402,-89.9253233
Marion County, Tennessee,44.8446393,-122.5927411
Overton County, Tennessee,36.3880346,-85.31362179999999
Pickett County, Tennessee,36.5541091,-85.14793639999999
Sumner County, Tennessee,36.4718084,-86.49965460000001
Wayne County, Tennessee,42.2790746,-83.33618799999999
Trousdale County, Tennessee,36.396385,-86.15482689999999
Williamson County, Tennessee,30.7591685,-97.69822719999999
Bedford County, Tennessee,37.2538794,-79.4703885
Clay County, Tennessee,29.9943564,-81.77870209999999
Greene County, Tennessee,39.697399,-83.8897057
Cumberland County, Tennessee,34.9542604,-78.74762079999999
Shelby County, Tennessee,35.1268552,-89.9253233
Van Buren County, Tennessee,42.2459665,-86.0121573
Claiborne County, Tennessee,36.4830423,-83.63484299999999
Henderson County, Tennessee,35.3725873,-82.4319405
Hickman County, Tennessee,35.80127969999999,-87.460397
Humphreys County, Tennessee,36.0245773,-87.7369607
Jefferson County, Tennessee,39.5800298,-105.2662931
Putnam County, Tennessee,41.4351069,-73.7948516
Sequatchie County, Tennessee,35.3469428,-85.39627689999999
Sevier County, Tennessee,35.8271682,-83.5070203
Stewart County, Tennessee,36.5023236,-87.77633329999999
Hardin County, Texas,30.364764,-94.315422
Haskell County, Texas,33.1403423,-99.8124935
Howard County, Texas,39.2873463,-76.964306
Leon County, Texas,30.4906177,-84.1857115
Mills County, Texas,31.6137467,-98.5721016
Montague County, Texas,33.6460993,-97.69822719999999
Newton County, Texas,33.5544296,-83.8473015
Panola County, Texas,32.1920035,-94.315422
Reeves County, Texas,31.4307975,-103.7289167
Sabine County, Texas,31.2974233,-93.8248241
Sherman County, Texas,45.4122013,-120.753042
Swisher County, Texas,34.5532757,-101.7979613
Hunt County, Texas,33.1967938,-96.15269850000001
Camp County, Texas,32.9567043,-94.99744609999999
Hansford County, Texas,36.31837489999999,-101.4339148
Guadalupe County, Texas,29.6477307,-97.87216
Clay County, Texas,29.9943564,-81.77870209999999
Hartley County, Texas,35.86479569999999,-102.5298028
Hill County, Texas,32.0621768,-97.179026
Limestone County, Texas,34.78000720000001,-86.9423801
Nacogdoches County, Texas,31.6353071,-94.645035
Parmer County, Texas,34.4604292,-102.7135121
Parker County, Texas,32.7415519,-97.87216
Presidio County, Texas,29.9480666,-104.1001326
Val Verde County, Texas,29.8687682,-101.1617356
Culberson County, Texas,31.347767,-104.4723301
Ector County, Texas,31.8246483,-102.5298028
Garza County, Texas,33.1955897,-101.2523792
Glasscock County, Texas,31.912308,-101.6157773
Grimes County, Texas,30.4829853,-95.9832577
Travis County, Texas,30.2097015,-97.69822719999999
Collin County, Texas,33.1795213,-96.49297969999999
Angelina County, Texas,31.2704698,-94.645035
Collingsworth County, Texas,35.0351623,-100.3497895
Cottle County, Texas,34.159117,-100.3497895
Hays County, Texas,30.0537607,-98.0028892
Lamb County, Texas,34.1486153,-102.3463875
Lipscomb County, Texas,36.2464455,-100.3497895
Loving County, Texas,31.8883434,-103.6362715
Matagorda County, Texas,28.8204837,-95.9832577
Pecos County, Texas,30.8253214,-102.6216211
Robertson County, Texas,36.5250666,-86.86218269999999
Rockwall County, Texas,32.8721646,-96.365157
Rusk County, Texas,45.51936490000001,-91.1563029
Taylor County, Texas,32.2455088,-99.8124935
Throckmorton County, Texas,33.1814565,-99.2785583
Trinity County, Texas,40.6329485,-123.0622553
Walker County, Texas,30.6815394,-95.6457951
Wood County, Texas,44.4747774,-90.0746767
Bandera County, Texas,29.7404135,-99.2785583
Aransas County, Texas,28.0761262,-96.9638624
Childress County, Texas,34.5257527,-100.1703257
Cochran County, Texas,33.5643803,-102.8975098
Coke County, Texas,31.82776629999999,-100.5296115
Comal County, Texas,29.8105572,-98.2212979
Coryell County, Texas,31.4774358,-97.87216
Hemphill County, Texas,35.9022267,-100.3497895
Houston County, Texas,32.4219655,-83.63484299999999
Moore County, Texas,35.3674493,-79.4703885
Navarro County, Texas,32.0991878,-96.49297969999999
Potter County, Texas,35.404373,-101.9804613
San Augustine County, Texas,31.4699363,-94.15137639999999
Scurry County, Texas,32.6937844,-100.8903099
Shackelford County, Texas,32.8242297,-99.2785583
Starr County, Texas,26.6215167,-98.7481167
Stonewall County, Texas,33.1114912,-100.1703257
Upton County, Texas,31.33848429999999,-101.9804613
Bastrop County, Texas,30.0458708,-97.35165579999999
Brown County, Texas,44.45616740000001,-87.9334803
Hall County, Texas,34.30778,-83.804868
Bee County, Texas,28.3624206,-97.69822719999999
Franklin County, Texas,40.0154745,-82.99316069999999
Frio County, Texas,28.831355,-99.1013498
Crane County, Texas,31.4654966,-102.5298028
Lampasas County, Texas,31.2737682,-98.2212979
McCulloch County, Texas,31.2016122,-99.2785583
Mason County, Texas,47.4251146,-123.1951376
Dickens County, Texas,33.5985109,-100.7097867
Lee County, Texas,26.6630286,-81.9534815
Tarrant County, Texas,32.7732044,-97.35165579999999
Anderson County, Texas,34.5528328,-82.6483442
Ellis County, Texas,32.2619765,-96.83509989999999
Jackson County, Texas,38.9914998,-94.315422
Kerr County, Texas,30.0945305,-99.456155
Milam County, Texas,30.8092642,-96.9795011
Comanche County, Texas,34.6612778,-98.3964938
Falls County, Texas,31.1636412,-97.0068393
Brooks County, Texas,27.0273057,-98.2212979
Austin County, Texas,29.8711291,-96.2800864
Kenedy County, Texas,26.8697147,-97.69822719999999
Nueces County, Texas,27.7693351,-97.4814163
Colorado County, Texas,29.5378648,-96.49297969999999
San Patricio County, Texas,27.9999695,-97.5247243
Rains County, Texas,32.9009129,-95.77212039999999
Randall County, Texas,34.9020377,-101.7979613
Real County, Texas,29.8851459,-99.8124935
San Saba County, Texas,31.238909,-98.7481167
Schleicher County, Texas,30.9234947,-100.5296115
Sterling County, Texas,31.78149299999999,-101.0711758
Zavala County, Texas,28.8801264,-99.72326729999999
Calhoun County, Texas,42.2073905,-85.02334599999999
Carson County, Texas,35.4578717,-101.4339148
Foard County, Texas,33.9865825,-99.7678687
Freestone County, Texas,31.7534889,-96.15269850000001
Goliad County, Texas,28.5673709,-97.35165579999999
Hamilton County, Texas,39.2355447,-84.56414699999999
Hardeman County, Texas,35.1229172,-89.0179332
Mitchell County, Texas,36.0277763,-82.1496049
Titus County, Texas,33.2493126,-94.976654
Briscoe County, Texas,34.526178,-101.1617356
Lavaca County, Texas,29.33590539999999,-96.83509989999999
Liberty County, Texas,30.1633593,-94.81059549999999
Terry County, Texas,33.0909654,-102.3463875
Wise County, Texas,33.2895861,-97.69822719999999
Erath County, Texas,32.17934040000001,-98.2212979
Brazoria County, Texas,29.2131857,-95.4777811
Motley County, Texas,34.1280332,-100.7097867
Donley County, Texas,34.9875355,-100.8903099
Atascosa County, Texas,28.8661281,-98.5721016
Coleman County, Texas,31.7320219,-99.456155
Nolan County, Texas,32.3818737,-100.3497895
Hudspeth County, Texas,31.5707433,-105.5943388
Medina County, Texas,41.080133,-81.9534815
Ward County, Texas,48.21474509999999,-101.5805256
Henderson County, Texas,35.3725873,-82.4319405
Harrison County, Texas,30.432087,-89.0179332
Menard County, Texas,30.9802428,-99.8124935
Lamar County, Texas,33.75694,-95.6457951
Fayette County, Texas,33.4502206,-84.4802606
Williamson County, Texas,30.7591685,-97.69822719999999
Kimble County, Texas,30.4338473,-99.8124935
Martin County, Texas,27.0804935,-80.4103957
Doña Ana County, New Mexico,32.485767,-106.7234639
Oglala Lakota County, South Dakota,43.2437442,-102.6216211
Polk County, Texas,27.8617347,-81.6911559
Refugio County, Texas,28.3465339,-97.1359377
Van Zandt County, Texas,32.4936974,-95.81428849999999
Caldwell County, Texas,35.9227448,-81.5596427
Wilbarger County, Texas,34.0688089,-99.2785583
Reagan County, Texas,31.2903569,-101.5248055
Yoakum County, Texas,33.2114703,-102.8975098
Hale County, Texas,34.1064941,-101.8891721
Shelby County, Texas,35.1268552,-89.9253233
Red River County, Texas,33.6072302,-94.976654
Runnels County, Texas,31.8714508,-99.99122539999999
San Jacinto County, Texas,30.5187687,-95.1432068
Sutton County, Texas,30.5598827,-100.5296115
Tom Green County, Texas,31.3839017,-100.439656
Upshur County, Texas,32.7099747,-94.976654
Victoria County, Texas,28.7712909,-97.0068393
Waller County, Texas,29.9751629,-96.02557379999999
Wharton County, Texas,29.36909319999999,-96.15269850000001
Wichita County, Texas,33.9309651,-98.7481167
Wilson County, Texas,35.6925497,-77.88245959999999
Borden County, Texas,32.82331080000001,-101.4339148
Hockley County, Texas,33.6212592,-102.3463875
Marion County, Texas,44.8446393,-122.5927411
Maverick County, Texas,28.7410473,-100.3497895
Midland County, Texas,43.57509779999999,-84.3542049
Grayson County, Texas,33.7062406,-96.663812
Live Oak County, Texas,28.342294,-98.04651849999999
Llano County, Texas,30.692528,-98.7481167
Palo Pinto County, Texas,32.7511956,-98.31041839999999
Fannin County, Texas,33.5544296,-96.15269850000001
Karnes County, Texas,28.9089085,-97.87216
DeWitt County, Texas,29.1235194,-97.35165579999999
Brazos County, Texas,30.6504141,-96.3226072
Callahan County, Texas,32.2728116,-99.456155
Cass County, Texas,47.2144536,-94.2309171
Gaines County, Texas,32.6987519,-102.7135121
Gregg County, Texas,32.4892547,-94.8520636
Gray County, Texas,35.3352558,-100.8903099
Madison County, Texas,38.9041402,-89.9253233
Lubbock County, Texas,33.6753624,-101.7979613
Jack County, Texas,33.2560382,-98.2212979
Kaufman County, Texas,32.5889211,-96.3089299
Kendall County, Texas,41.5507043,-88.4403883
Bosque County, Texas,31.8507607,-97.69822719999999
Floyd County, Texas,34.2828967,-85.2308414
Bexar County, Texas,29.4200763,-98.5721016
Bailey County, Texas,34.0913057,-102.8975098
Chambers County, Texas,29.7524956,-94.6863782
Baylor County, Texas,33.5373926,-99.2785583
Bell County, Texas,31.134411,-97.5247243
Cameron County, Texas,26.1284971,-97.5247243
Denton County, Texas,33.1418611,-97.179026
Orange County, Texas,33.7174708,-117.8311428
Hutchinson County, Texas,35.8031909,-101.4339148
Washington County, Texas,45.5469616,-123.1386021
Morris County, Texas,40.8336038,-74.54632819999999
Stephens County, Texas,34.5458998,-83.2934086
Winkler County, Texas,31.76846,-103.0817903
Harris County, Texas,29.7751825,-95.3102505
