Date,RegionID,RegionName,State,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
1/31/2019,2712,Guadalupe County,TX,San Antonio-New Braunfels,455,231100,0.004782609,0.014486392,0.080916745,0.061716377,0.033080968,2019-01,2019-Q1,231100,0,2019-01
1/31/2019,1423,Taylor County,TX,Abilene,456,129600,-0.00077101,0.003872967,0.0368,0.071168759,0.036907096,2018-12,2018-Q4,129700,-0.00077101,2018-11
1/31/2019,2095,Wichita County,TX,Wichita Falls,457,91300,-0.002185792,0.005506608,0.088200238,0.038460056,0.011047937,2018-12,2018-Q4,91500,-0.002185792,2018-11
1/31/2019,1634,Cochise County,AZ,Sierra Vista-Douglas,458,145200,0.007633588,0.016095171,0.122969838,0.036794774,-0.005413761,2006-05,2006-Q2,171800,-0.154831199,2005-08
1/31/2019,2628,Berkshire County,MA,Pittsfield,459,212200,0.001888574,0.011439466,0.087090164,0.034383239,0.007767595,2007-03,2007-Q1,213000,-0.003755869,2007-01
1/31/2019,2890,Black Hawk County,IA,Waterloo-Cedar Falls,460,126800,0.000789266,-0.002360346,-0.047332832,0.018843441,0.019823824,2018-01,2018-Q1,133100,-0.047332832,2017-11
1/31/2019,1819,Johnson County,IA,Iowa City,461,221400,0.000904159,0.002717391,0.04730369,0.044134758,0.031603191,2019-01,2019-Q1,221400,0,2019-01
1/31/2019,711,Scott County,MN,Minneapolis-St. Paul-Bloomington,462,289200,0.007314525,0.022630835,0.060895084,0.057571226,0.026750618,2019-01,2019-Q1,289200,0,2019-01
1/31/2019,2556,Stafford County,VA,Washington-Arlington-Alexandria,463,331300,0.000906344,0.002117362,0.033052697,0.030203604,0.016639477,2006-01,2006-Q1,404500,-0.180964153,2004-11
1/31/2019,2729,Hunterdon County,NJ,New York-Newark-Jersey City,464,375400,-0.003186405,-0.008714022,0.004817987,0.01405248,-0.003064388,2007-01,2007-Q1,449600,-0.165035587,2004-06
1/31/2019,2958,Livingston Parish,LA,Baton Rouge,465,160100,0.003761755,0.003761755,0.047089601,0.025152286,0.011713737,2019-01,2019-Q1,160100,0,2019-01
1/31/2019,960,Coweta County,GA,Atlanta-Sandy Springs-Roswell,466,210800,0.005245589,0.022308438,0.091662351,0.075050611,0.027508618,2019-01,2019-Q1,210800,0,2019-01
1/31/2019,387,Blair County,PA,Altoona,467,116900,-0.008481764,-0.023391813,-0.008481764,0.018809488,0.016042642,2016-12,2016-Q4,122000,-0.041803279,2016-06
1/31/2019,3071,Washington County,RI,Providence-Warwick,468,366200,0.000273149,-0.001907877,0.037099972,0.046039765,0.015886431,2006-04,2006-Q2,387800,-0.055698814,2005-04
1/31/2019,2844,Sebastian County,AR,Fort Smith,469,115500,-0.006878762,0.004347826,0.072423398,0.033828799,0.010543155,2018-12,2018-Q4,116300,-0.006878762,2018-12
1/31/2019,335,Wood County,OH,Toledo,470,140100,0.000714286,-0.003556188,0.024122807,0.039012937,0.016713855,2018-09,2018-Q3,141000,-0.006382979,2018-09
1/31/2019,1500,Wright County,MN,Minneapolis-St. Paul-Bloomington,471,250900,0.011285772,0.026595745,0.081931867,0.068437629,0.036269915,2019-01,2019-Q1,250900,0,2019-01
1/31/2019,2506,Richland County,OH,Mansfield,472,105600,0.001897533,0.015384615,0.130620985,0.059491525,0.020269767,2019-01,2019-Q1,105600,0,2019-01
1/31/2019,2221,Comanche County,OK,Lawton,473,97900,0.010319917,0.074643249,0.150411281,0.028662134,0.00766817,2019-01,2019-Q1,97900,0,2019-01
1/31/2019,2213,Columbia County,GA,Augusta-Richmond County,474,197000,0.008188332,0.024440978,0.063714903,0.044845194,0.011970009,2019-01,2019-Q1,197000,0,2019-01
1/31/2019,2851,Strafford County,NH,Boston-Cambridge-Newton,475,245300,0.000815993,0.004504505,0.050535332,0.060466048,0.021497912,2019-01,2019-Q1,245300,0,2019-01
1/31/2019,884,Blount County,TN,Knoxville,476,181600,0.000550964,0.002207506,0.053364269,0.049540649,0.019301019,2019-01,2019-Q1,181600,0,2019-01
1/31/2019,3072,Washington County,TN,Johnson City,477,152900,0.001309758,0.011243386,0.058131488,0.040950397,0.021171252,2019-01,2019-Q1,152900,0,2019-01
1/31/2019,794,Wayne County,NC,Goldsboro,478,85800,0.009411765,0.012987013,0.016587678,0.0148592,0.000584626,2008-07,2008-Q3,86800,-0.011520737,2007-12
1/31/2019,3193,Spotsylvania County,VA,Washington-Arlington-Alexandria,479,260000,0.005025126,0.005025126,-0.017384732,0.045539039,0.016522747,2006-05,2006-Q2,310900,-0.163718237,2005-01
1/31/2019,2364,Kennebec County,ME,Augusta-Waterville,480,153800,-0.001298701,0.002607562,0.054146676,0.043679007,0.029588376,2018-12,2018-Q4,154000,-0.001298701,2018-11
1/31/2019,1296,Oswego County,NY,Syracuse,481,109400,0.025304592,0.07360157,0.107287449,0.042138554,0.025075716,2019-01,2019-Q1,109400,0,2019-01
1/31/2019,3039,Tangipahoa Parish,LA,Hammond,482,138800,0.002166065,0.02359882,0.097233202,0.034762594,0.012488035,2019-01,2019-Q1,138800,0,2019-01
1/31/2019,1991,Randall County,TX,Amarillo,483,170600,0.002350176,0.01547619,0.035822708,0.03884794,0.02047599,2019-01,2019-Q1,170600,0,2019-01
1/31/2019,1972,Pickens County,SC,Greenville-Anderson-Mauldin,484,157500,0.007677543,0.030085023,0.091476091,0.056598222,0.02395517,2019-01,2019-Q1,157500,0,2019-01
1/31/2019,394,Boone County,KY,Cincinnati,485,201600,0.006490265,0.030674847,0.108301264,0.054933103,0.021794866,2019-01,2019-Q1,201600,0,2019-01
1/31/2019,2097,Windham County,CT,Worcester,486,173600,0.001153403,0.016393443,0.046413502,0.031171745,-0.004385429,2006-05,2006-Q2,209100,-0.169775227,2004-09
1/31/2019,2247,Delaware County,IN,Muncie,487,91400,-0.001092896,0.008830022,0.10653753,0.034078099,0.005525315,2018-11,2018-Q4,91600,-0.002183406,2018-11
1/31/2019,1118,Jasper County,MO,Joplin,488,117100,0.007745267,0.053057554,0.171,0.032281826,0.01713827,2019-01,2019-Q1,117100,0,2019-01
1/31/2019,1548,Bossier Parish,LA,Shreveport-Bossier City,489,163400,-0.000611621,0.006157635,-0.012688822,0.013903079,0.010495594,2018-03,2018-Q1,165800,-0.014475271,2017-08
1/31/2019,1308,Parker County,TX,Dallas-Fort Worth-Arlington,490,276300,0.000362056,0.01320132,0.059026447,0.087679269,0.04309117,2019-01,2019-Q1,276300,0,2019-01
1/31/2019,1393,Skagit County,WA,Mount Vernon-Anacortes,491,351600,0.006296508,0.006296508,0.100469484,0.095045157,0.031477484,2019-01,2019-Q1,351600,0,2019-01
1/31/2019,940,Clarke County,GA,Athens-Clarke County,492,173600,0.003468208,0.011655012,0.099430019,0.069955746,0.022993217,2019-01,2019-Q1,173600,0,2019-01
1/31/2019,238,Linn County,OR,Albany,493,250200,0.011317704,0.032178218,0.128552097,0.103653615,0.041068093,2019-01,2019-Q1,250200,0,2019-01
1/31/2019,1203,Mercer County,PA,Youngstown-Warren-Boardman,494,100600,0.011055276,0.0254842,-0.003960396,0.018698646,0.013817629,2018-01,2018-Q1,101000,-0.003960396,2017-12
1/31/2019,2748,Jefferson County,NY,Watertown-Fort Drum,495,126000,-0.010212097,-0.056886228,-0.060402685,0.004016194,0.012028806,2018-08,2018-Q3,138200,-0.088277858,2016-11
1/31/2019,2394,Lycoming County,PA,Williamsport,496,144100,-0.004834254,-0.009621993,0.021261517,0.020651168,0.026441258,2018-11,2018-Q4,145700,-0.010981469,2018-09
1/31/2019,2173,Canadian County,OK,Oklahoma City,497,164900,0.0018226,0.004875076,0.03645506,0.03108114,0.031524234,2019-01,2019-Q1,164900,0,2019-01
1/31/2019,1835,Kendall County,IL,Chicago-Naperville-Elgin,498,241600,0.001658375,0.010455876,0.062912451,0.048783865,0.009915684,2007-01,2007-Q1,253900,-0.048444269,2005-09
1/31/2019,1762,Harnett County,NC,Dunn,499,161400,0.00310752,0.01829653,0.048732943,0.033626146,0.017645282,2019-01,2019-Q1,161400,0,2019-01
1/31/2019,2767,La Crosse County,WI,La Crosse-Onalaska,500,175800,0.005720824,0.015011547,0.06095353,0.051291334,0.028369977,2019-01,2019-Q1,175800,0,2019-01
1/31/2019,797,Wayne County,OH,Wooster,501,146100,0.002745367,0.019539428,0.078228782,0.04506793,0.023780429,2019-01,2019-Q1,146100,0,2019-01
1/31/2019,1496,Wilson County,TN,Nashville-Davidson--Murfreesboro--Franklin,502,284200,0.002469136,0.013913664,0.074074074,0.089540883,0.044717334,2019-01,2019-Q1,284200,0,2019-01
1/31/2019,2371,La Salle County,IL,Ottawa-Peru,503,100300,-0.006930693,-0.009871668,0.080818966,0.017204471,-0.009996024,2007-12,2007-Q4,117400,-0.145655877,2005-03
1/31/2019,1474,Warren County,KY,Bowling Green,504,182000,0.003861004,0.017328116,0.06744868,0.062039717,0.024624513,2019-01,2019-Q1,182000,0,2019-01
1/31/2019,2363,Kankakee County,IL,Kankakee,505,124300,0.00322841,0.019688269,0.089395267,0.022339622,-0.001515845,2005-12,2005-Q4,141300,-0.120311394,2005-05
1/31/2019,2260,Faulkner County,AR,Little Rock-North Little Rock-Conway,506,148900,0.003369272,0.010176391,0.049330514,0.030550109,0.019375711,2019-01,2019-Q1,148900,0,2019-01
1/31/2019,422,Cache County,UT,Logan,507,263100,0.006888634,0.026531409,0.172982613,0.065146083,0.034235419,2019-01,2019-Q1,263100,0,2019-01
1/31/2019,3249,Saint Lawrence County,NY,Ogdensburg-Massena,508,77500,0.009114583,-0.02638191,0.010430248,0.016246662,0.014513705,2018-08,2018-Q3,82600,-0.061743341,2018-02
1/31/2019,3040,Terrebonne Parish,LA,Houma-Thibodaux,509,149300,0.007422402,0.02260274,0.051408451,0.030781535,0.021323561,2016-01,2016-Q1,150900,-0.010603048,2015-12
1/31/2019,2370,La Porte County,IN,Michigan City-La Porte,510,149000,0.004720162,0.025464556,0.154144074,0.063347325,0.018454071,2019-01,2019-Q1,149000,0,2019-01
1/31/2019,1513,Allegan County,MI,Holland,511,173100,0.002896871,0.016441574,0.05356056,0.073180317,0.034255549,2019-01,2019-Q1,173100,0,2019-01
1/31/2019,1673,Douglas County,KS,Lawrence,512,207800,0.003864734,0.02314131,0.080603224,0.039630727,0.014296628,2019-01,2019-Q1,207800,0,2019-01
1/31/2019,620,Macon County,IL,Decatur,513,75500,0.00132626,-0.002642008,0.050069541,0.005657689,-0.019678038,2010-02,2010-Q1,123700,-0.389652385,2006-06
1/31/2019,1590,Carroll County,GA,Atlanta-Sandy Springs-Roswell,514,149500,0.010135135,0.034602076,0.120689655,0.099592196,0.030596366,2019-01,2019-Q1,149500,0,2019-01
1/31/2019,2855,Tom Green County,TX,San Angelo,515,143400,-0.003474635,0.004201681,0.033886085,0.045493778,0.035468434,2018-12,2018-Q4,143900,-0.003474635,2018-12
1/31/2019,2434,Missoula County,MT,Missoula,516,311600,0.006459948,0.02130449,0.11087344,0.053867188,0.025897597,2019-01,2019-Q1,311600,0,2019-01
1/31/2019,1889,Lowndes County,GA,Valdosta,517,130300,0.00385208,0.024371069,0.075082508,0.020375037,-0.004272387,2008-02,2008-Q1,141000,-0.075886525,2006-06
1/31/2019,1478,Warren County,NJ,Allentown-Bethlehem-Easton,518,224300,-0.002224199,-0.011894273,0.004028648,0.024636933,-0.013938217,2006-08,2006-Q3,303100,-0.259980205,2003-08
1/31/2019,454,Comal County,TX,San Antonio-New Braunfels,519,311800,0.001606168,0.00225008,0.078146611,0.064511028,0.039037651,2019-01,2019-Q1,311800,0,2019-01
1/31/2019,1952,Ontario County,NY,Rochester,520,167800,0.002389486,0.002988643,0.053358443,0.037632461,0.021384396,2019-01,2019-Q1,167800,0,2019-01
1/31/2019,323,Vigo County,IN,Terre Haute,521,93200,0.009750813,0.060295791,0.139364303,0.031015478,0.01325647,2019-01,2019-Q1,93200,0,2019-01
1/31/2019,2905,Columbiana County,OH,Salem,522,88300,0.004550626,0.017281106,0.117721519,0.045166519,0.016188525,2019-01,2019-Q1,88300,0,2019-01
1/31/2019,68,Bay County,MI,Bay City,523,91100,0.001098901,0.011098779,0.064252336,0.03910661,0.007073269,2004-08,2004-Q3,115500,-0.211255411,2004-03
1/31/2019,493,Eaton County,MI,Lansing-East Lansing,524,155300,0.001935484,0.013046314,0.076230076,0.059724721,0.023924886,2019-01,2019-Q1,155300,0,2019-01
1/31/2019,3151,Androscoggin County,ME,Lewiston-Auburn,525,164200,0.001830384,0.007361963,0.037926675,0.04289124,0.027406261,2019-01,2019-Q1,164200,0,2019-01
1/31/2019,1678,Douglas County,OR,Roseburg,526,200600,0.007028112,0.025038324,0.130140845,0.07519962,0.022170961,2019-01,2019-Q1,200600,0,2019-01
1/31/2019,1411,Sumter County,SC,Sumter,527,76100,0.01062417,0.052558783,0.251644737,0.071021476,0.01589104,2019-01,2019-Q1,76100,0,2019-01
1/31/2019,1253,Navajo County,AZ,Show Low,528,198700,0.010167768,0.028467909,0.120067644,0.073308903,0.009429355,2007-06,2007-Q2,229000,-0.13231441,2006-06
1/31/2019,2640,Brunswick County,NC,Myrtle Beach-Conway-North Myrtle Beach,529,241300,0.00249273,0.002076412,0.087917042,0.045682892,0.002777136,2006-09,2006-Q3,273900,-0.119021541,2005-10
1/31/2019,2623,Ascension Parish,LA,Baton Rouge,530,205600,0.002926829,0.01131333,0.025436409,0.037056597,0.008721263,2019-01,2019-Q1,205600,0,2019-01
1/31/2019,1362,Saline County,AR,Little Rock-North Little Rock-Conway,531,153500,-0.001950585,-0.003246753,-0.017914267,0.032523933,0.017147325,2018-01,2018-Q1,156300,-0.017914267,2017-10
1/31/2019,2719,Henderson County,NC,Asheville,532,256400,0.009051555,0.026010404,0.111400087,0.080994889,0.028280569,2019-01,2019-Q1,256400,0,2019-01
1/31/2019,1697,Fayette County,GA,Atlanta-Sandy Springs-Roswell,533,284800,0.006716154,0.025936599,0.09076982,0.0754122,0.022180006,2019-01,2019-Q1,284800,0,2019-01
1/31/2019,371,Allen County,OH,Lima,534,96100,0.004179728,0.027807487,0.066592675,0.03735327,0.012827075,2019-01,2019-Q1,96100,0,2019-01
1/31/2019,1079,Hardin County,KY,Elizabethtown-Fort Knox,535,147500,0.002038043,0.003401361,0.040197461,0.046884577,0.01966458,2019-01,2019-Q1,147500,0,2019-01
1/31/2019,1657,DeKalb County,IL,Chicago-Naperville-Elgin,536,168200,0.005980861,0.023737066,0.072020395,0.046512063,-0.002694474,2007-03,2007-Q1,193800,-0.132094943,2003-08
1/31/2019,3132,Saint Marys County,MD,California-Lexington Park,537,277800,0.002888087,0.005792904,0.026987061,0.014819602,-0.002415404,2006-11,2006-Q4,335800,-0.172721858,2005-04
1/31/2019,1007,Etowah County,AL,Gadsden,538,103200,0.002915452,0.016748768,0.13033954,0.043024918,0.003456277,2008-06,2008-Q2,105100,-0.018078021,2008-03
1/31/2019,2892,Bonneville County,ID,Idaho Falls,539,205000,0.011346818,0.038500507,0.139521957,0.068051928,0.022565183,2019-01,2019-Q1,205000,0,2019-01
1/31/2019,962,Craven County,NC,New Bern,540,146200,0.003431709,0.008971705,0.046528275,0.01987348,-0.002960785,2007-07,2007-Q3,156900,-0.068196303,2006-08
1/31/2019,1833,Kaufman County,TX,Dallas-Fort Worth-Arlington,541,205100,0.002443793,0.004407444,0.085759661,0.09430407,0.043484701,2019-01,2019-Q1,205100,0,2019-01
1/31/2019,2872,Whitfield County,GA,Dalton,542,124100,0.00648824,0.044612795,0.077256944,0.059166949,,2019-01,2019-Q1,124100,0,2019-01
1/31/2019,641,Miami County,OH,Dayton,543,141600,0,0.014326648,0.091750193,0.04523388,0.022547131,2019-01,2019-Q1,141600,0,2019-01
1/31/2019,1644,Cowlitz County,WA,Longview,544,265800,0.010262258,0.051424051,0.293430657,0.107816528,0.039344883,2019-01,2019-Q1,265800,0,2019-01
1/31/2019,2592,Walworth County,WI,Whitewater-Elkhorn,545,211100,-0.002362949,-0.002362949,0.083119548,0.049876095,0.011817988,2018-11,2018-Q4,212500,-0.006588235,2018-10
1/31/2019,2601,Woodbury County,IA,Sioux City,546,117600,0.005128205,0.014667817,0.082872928,0.056838178,0.033239848,2019-01,2019-Q1,117600,0,2019-01
1/31/2019,3092,Fond du Lac County,WI,Fond du Lac,547,152400,0.007936508,0.05467128,0.123893805,0.044647515,0.017999297,2019-01,2019-Q1,152400,0,2019-01
1/31/2019,2578,Tompkins County,NY,Ithaca,548,203600,0.002461841,-0.000981354,-0.003913894,0.037463613,0.024199183,2018-03,2018-Q1,207000,-0.016425121,2018-01
1/31/2019,1781,Houston County,AL,Dothan,549,135600,0.002217295,0.01497006,0.056074766,0.025600814,-0.005160208,2008-09,2008-Q3,144400,-0.060941828,2006-12
1/31/2019,2624,Ashtabula County,OH,Ashtabula,550,93600,0.004291845,0.015184382,0.073394495,0.022610101,0.006188427,2006-05,2006-Q2,94800,-0.012658228,2005-11
1/31/2019,2283,Franklin County,MO,St. Louis,551,166300,0.007878788,0.034847542,0.139821796,0.047282059,0.018240292,2019-01,2019-Q1,166300,0,2019-01
1/31/2019,362,Adams County,PA,Gettysburg,552,202000,0.003477397,0.011011011,0.102620087,0.040916046,0.000795549,2007-05,2007-Q2,227600,-0.112478032,2005-12
1/31/2019,429,Cecil County,MD,Philadelphia-Camden-Wilmington,553,229300,0.004820333,0.01460177,0.069995334,0.028750823,0.000744426,2007-05,2007-Q2,257700,-0.110205666,2005-07
1/31/2019,2997,Pennington County,SD,Rapid City,554,213300,0.004710316,0.020086083,0.055940594,0.037429276,0.026256929,2019-01,2019-Q1,213300,0,2019-01
1/31/2019,855,Bartow County,GA,Atlanta-Sandy Springs-Roswell,555,169500,0.00295858,0.027895694,0.130753836,0.09231687,0.030183043,2003-07,2003-Q3,186000,-0.088709677,
1/31/2019,1263,Newton County,GA,Atlanta-Sandy Springs-Roswell,556,155200,0.013716525,0.053632043,0.14962963,0.11788722,0.028305981,2019-01,2019-Q1,155200,0,2019-01
1/31/2019,1856,Lenawee County,MI,Adrian,557,133200,0.008327025,0.020689655,0.117449664,0.073802761,,2019-01,2019-Q1,133200,0,2019-01
1/31/2019,1758,Hanover County,VA,Richmond,558,276800,0.003989844,0.012065814,0.050873197,0.039187699,0.010033633,2019-01,2019-Q1,276800,0,2019-01
1/31/2019,1343,Putnam County,NY,New York-Newark-Jersey City,559,350400,0.002001716,0.012131716,0.050989802,0.03487894,-0.003526515,2005-12,2005-Q4,419400,-0.164520744,2004-02
1/31/2019,112,Cass County,MO,Kansas City,560,197000,0.004077472,0.013374486,0.101789709,0.053649412,0.02224133,2019-01,2019-Q1,197000,0,2019-01
1/31/2019,2110,Yamhill County,OR,Portland-Vancouver-Hillsboro,561,327400,0.003986507,0.018668326,0.10347152,0.10727339,0.040982982,2019-01,2019-Q1,327400,0,2019-01
1/31/2019,2039,Steuben County,NY,Corning,562,94700,0.003177966,-0.007337526,0.003177966,0.015476967,0.020906398,2018-09,2018-Q3,96500,-0.01865285,2018-02
1/31/2019,2608,Albemarle County,VA,Charlottesville,563,329700,-0.002118644,0,0.068719611,0.040761064,0.010024743,2006-01,2006-Q1,387500,-0.14916129,
1/31/2019,1554,Bradley County,TN,Cleveland,564,152700,0.003285151,0.021404682,0.105720492,0.057979644,0.027958448,2019-01,2019-Q1,152700,0,2019-01
1/31/2019,2724,Highlands County,FL,Sebring,565,133800,0.001497006,0.017490494,0.097621001,0.126367083,0.015876674,2006-07,2006-Q3,171100,-0.218001169,2005-06
1/31/2019,1261,Nevada County,CA,Truckee-Grass Valley,566,457700,-0.001091227,0.009261301,0.068144691,0.066579613,0.022526093,2006-06,2006-Q2,497100,-0.079259706,2005-05
1/31/2019,2924,Eau Claire County,WI,Eau Claire,567,166800,0.00120048,0.012135922,0.068545804,0.060072579,0.030344921,2019-01,2019-Q1,166800,0,2019-01
1/31/2019,2598,Wicomico County,MD,Salisbury,568,153800,0.001302083,0.013843111,0.083098592,0.031042294,-0.00369492,2007-06,2007-Q2,186800,-0.176659529,2005-05
1/31/2019,1911,Madison County,TN,Jackson,569,112600,0.001779359,0.017163505,0.087922705,0.044667208,0.015444347,2019-01,2019-Q1,112600,0,2019-01
1/31/2019,2667,Cleveland County,NC,Shelby,570,100600,0.007007007,0.036045314,0.11160221,0.039964451,0.009086154,2019-01,2019-Q1,100600,0,2019-01
1/31/2019,3290,Fairbanks North Star Borough,AK,Fairbanks,571,251900,-0.004347826,-0.009437672,0.010429202,0.010231263,0.005102613,2018-08,2018-Q3,256000,-0.016015625,2018-05
1/31/2019,2174,Cape May County,NJ,Ocean City,572,346800,0.001154734,0.005217391,0.066092837,0.033655692,0.001805576,2006-07,2006-Q3,415600,-0.165543792,2005-01
1/31/2019,3184,Roanoke City,VA,Roanoke,573,118900,0.003375527,0.0232358,0.051282051,0.026155348,-0.001749242,2008-02,2008-Q1,122200,-0.02700491,2006-12
1/31/2019,1652,Daviess County,KY,Owensboro,574,130000,0.005413766,0.020408163,0.116838488,0.056207902,0.030782916,2019-01,2019-Q1,130000,0,2019-01
1/31/2019,2674,Craighead County,AR,Jonesboro,575,127400,0.007114625,0.049423394,0.055509528,0.044249831,0.026165556,2019-01,2019-Q1,127400,0,2019-01
1/31/2019,906,Cabell County,WV,Huntington-Ashland,576,99400,0.013251784,0.059701493,0.124434389,0.041020227,0.016012505,2019-01,2019-Q1,99400,0,2019-01
1/31/2019,2774,Lafourche Parish,LA,Houma-Thibodaux,577,127300,0.003943218,0.031604538,0.029102668,0.035354142,,2019-01,2019-Q1,127300,0,2019-01
1/31/2019,512,Floyd County,GA,Rome,578,126300,-0.001581028,0.003974563,0.069432684,0.053557158,0.014933405,2018-11,2018-Q4,126600,-0.002369668,2018-11
1/31/2019,2966,Monongalia County,WV,Morgantown,579,183100,-0.001091107,-0.002723312,0.003837719,0.015795483,0.020275958,2018-11,2018-Q4,183700,-0.003266195,2018-10
1/31/2019,1718,Garland County,AR,Hot Springs,580,141300,0.002838893,0.004264392,0.040500736,0.022698837,0.005845324,2019-01,2019-Q1,141300,0,2019-01
1/31/2019,1707,Flagler County,FL,Deltona-Daytona Beach-Ormond Beach,581,223200,-0.001788909,-0.010638298,0.077740222,0.090850584,0.029679151,2006-07,2006-Q3,258700,-0.137224584,2005-08
1/31/2019,3260,Portsmouth City,VA,Virginia Beach-Norfolk-Newport News,582,152300,0.002633311,0.011960133,0.048898072,0.019030856,-0.008097497,2007-11,2007-Q4,178600,-0.147256439,2005-12
